name,lat,lon,status,P20_001,P20_002,P20_003,P20_004,P20_005,P20_006,P20_007,P20_008,P20_009,P20_010,P20_011,P20_012,レベル,備考,緯度,経度,NO
百合田邑幸さん宅奥のバイパス下,33.21525817,132.5471711,,38203,百合田邑幸さん宅奥のバイパス下,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.21525817,132.5471711,1347
浜田喜太雄さん宅裏の農道,33.22356495,132.5447342,,38203,浜田喜太雄さん宅裏の農道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.22356495,132.5447342,1348
浜田金治宅裏山,33.140542,132.4642426,,38203,浜田金治宅裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.140542,132.4642426,1349
不呂の奥林道,33.1195432,132.550134,,38203,不呂の奥林道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.1195432,132.550134,1350
冨永琴美さん宅上の空地,33.23239251,132.5638443,,38203,冨永琴美さん宅上の空地,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.23239251,132.5638443,1351
斧春子宅裏山（亥の子小屋裏山）,33.11851217,132.4678714,,38203,斧春子宅裏山（亥の子小屋裏山）,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.11851217,132.4678714,1352
武田石油裏共同墓地,33.13843528,132.4961161,,38203,武田石油裏共同墓地,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.13843528,132.4961161,1353
武内繁暉宅北側みかん山,33.14419498,132.4513071,,38203,武内繁暉宅北側みかん山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.14419498,132.4513071,1354
福浦入口手前道路・共同墓地,33.1522974,132.4404439,,38203,福浦入口手前道路・共同墓地,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.1522974,132.4404439,1355
福寿苑墓地,33.06234106,132.4118722,,38203,福寿苑墓地,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.06234106,132.4118722,1356
兵頭儀容宅裏山,33.06609693,132.4904655,,38203,兵頭儀容宅裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.06609693,132.4904655,1357
兵頭孝治宅横農道（奥駄馬）,33.12987141,132.5042551,,38203,兵頭孝治宅横農道（奥駄馬）,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.12987141,132.5042551,1358
平井分校裏山,33.05591372,132.4564608,,38203,平井分校裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.05591372,132.4564608,1359
平浦公園上の山,33.1915978,132.5001076,,38203,平浦公園上の山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.1915978,132.5001076,1360
平駄馬マイク塔前,33.2742714,132.5971598,,38203,平駄馬マイク塔前,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.2742714,132.5971598,1361
平駄馬消防団詰所前,33.27323048,132.5959695,,38203,平駄馬消防団詰所前,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.27323048,132.5959695,1362
平野徳満宅裏山共同墓地,33.0545541,132.448594,,38203,平野徳満宅裏山共同墓地,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.0545541,132.448594,1363
別当５丁目（青葉台）,33.21187785,132.5452903,,38203,別当５丁目（青葉台）,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.21187785,132.5452903,1364
別当６丁目高台,33.20798684,132.5470091,,38203,別当６丁目高台,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.20798684,132.5470091,1365
片岡サカエ宅裏山,33.1364373,132.4537906,,38203,片岡サカエ宅裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.1364373,132.4537906,1366
遍照庵境内,33.18644872,132.4015701,,38203,遍照庵境内,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.18644872,132.4015701,1367
弁財天宮,33.21302452,132.5257505,,38203,弁財天宮,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.21302452,132.5257505,1368
保健センター,33.182102,132.547788,,38203,保健センター,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,1,,33.182102,132.547788,1369
保健福祉センター,33.287775,132.605858,,38203,保健福祉センター,愛媛県宇和島市三間町迫目126番地,収容施設,-1,-1,0,0,0,0,0,1,3,,33.287775,132.605858,1370
保手４丁目高台,33.2143288,132.5487754,,38203,保手４丁目高台,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.2143288,132.5487754,1371
保手公園,33.21398295,132.5476624,,38203,保手公園,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,1,,33.21398295,132.5476624,1372
保場川集会所,33.08615345,132.5213913,,38203,保場川集会所,愛媛県宇和島市津島町下畑地甲1890番地,津波一時避難場所,-1,-1,0,1,0,0,0,0,4,,33.08615345,132.5213913,1374
保福寺裏の農道,33.16645899,132.4588849,,38203,保福寺裏の農道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.16645899,132.4588849,1375
墓空き地,33.17561014,132.5150246,,38203,墓空き地,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.17561014,132.5150246,1376
墓空き地（魚泊）,33.20007129,132.4571582,,38203,墓空き地（魚泊）,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.20007129,132.4571582,1377
墓地,33.21308125,132.5269089,,38203,墓地,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.21308125,132.5269089,1378
墓地,33.19936587,132.4046782,,38203,墓地,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.19936587,132.4046782,1379
墓地空地（矢の浦）,33.18812772,132.457856,,38203,墓地空地（矢の浦）,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.18812772,132.457856,1380
墓地裏山,33.11498864,132.5235506,,38203,墓地裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.11498864,132.5235506,1381
墓地裏山（小矢の浦）,33.19082788,132.4562392,,38203,墓地裏山（小矢の浦）,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.19082788,132.4562392,1382
峰住神社,33.27410251,132.5433686,,38203,峰住神社,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.27410251,132.5433686,1383
芳原集会所裏墓地,33.10915533,132.5179016,,38203,芳原集会所裏墓地,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.10915533,132.5179016,1384
豊の浦（宮内）はいたか神社境内,33.19476089,132.4076107,,38203,豊の浦（宮内）はいたか神社境内,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.19476089,132.4076107,1385
鉾神社,33.11563694,132.4992395,,38203,鉾神社,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.11563694,132.4992395,1386
北増穂集会所,33.303956,132.613226,,38203,北増穂集会所,愛媛県宇和島市三間町北増穂43番地1,収容施設,-1,-1,0,0,0,0,0,1,1,,33.303956,132.613226,1387
北灘公民館,33.14273836,132.4767638,,38203,北灘公民館,愛媛県宇和島市津島町北灘甲2142-3,収容施設,500,1005,0,0,0,0,0,1,4,,33.14273836,132.4767638,1388
北灘小学校,33.141667,132.468452,,38203,北灘小学校,愛媛県宇和島市津島町北灘乙153,収容施設、一時避難場所,7610,15241,0,0,0,0,0,1,1,,33.141667,132.468452,1389
北灘隧道上みかん山,33.14079489,132.4741503,,38203,北灘隧道上みかん山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.14079489,132.4741503,1390
北灘隧道付近墓地,33.14118523,132.4758524,,38203,北灘隧道付近墓地,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.14118523,132.4758524,1391
堀川彰宅裏山,33.12997711,132.5381802,,38203,堀川彰宅裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.12997711,132.5381802,1392
本浦集会所,33.198697,132.36047,,38203,本浦集会所,愛媛県宇和島市戸島2065番地1（本浦）,収容施設,66,132,0,0,0,0,0,1,1,,33.198697,132.36047,1393
本光寺,33.22425391,132.5225355,,38203,本光寺,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.22425391,132.5225355,1394
本川内集会所奥の薬師谷線沿道,33.2006755,132.5635264,,38203,本川内集会所奥の薬師谷線沿道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.2006755,132.5635264,1395
本村集会所,33.266188,132.563487,,38203,本村集会所,愛媛県宇和島市高串3番耕地430番地2（本村）,収容施設、津波一時避難場所,31,63,0,0,0,0,0,1,1,,33.266188,132.563487,1396
盆ヶ浦お地蔵さん付近,33.05971518,132.4700741,,38203,盆ヶ浦お地蔵さん付近,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.05971518,132.4700741,1397
末広要宅裏山,33.06677504,132.4120787,,38203,末広要宅裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.06677504,132.4120787,1398
満願寺,33.12079392,132.5503731,,38203,満願寺,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.12079392,132.5503731,1399
妙泉寺墓地,33.13002776,132.5360467,,38203,妙泉寺墓地,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.13002776,132.5360467,1400
妙徳寺,33.14331296,132.5093059,,38203,妙徳寺,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.14331296,132.5093059,1401
務田公民館,33.284101,132.59739,,38203,務田公民館,愛媛県宇和島市三間町務田,収容施設,-1,-1,0,0,0,0,0,1,3,,33.284101,132.59739,1402
務田迫目集会所,33.28189387,132.5994453,,38203,務田迫目集会所,愛媛県宇和島市三間町務田946番地1,収容施設,-1,-1,0,0,0,0,0,1,3,,33.28189387,132.5994453,1403
名切バス停前の農道,33.1637133,132.4858275,,38203,名切バス停前の農道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.1637133,132.4858275,1404
明源寺,33.21869274,132.5712139,,38203,明源寺,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.21869274,132.5712139,1405
綿津見神社境内,33.12065574,132.4746904,,38203,綿津見神社境内,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.12065574,132.4746904,1406
木浦松谷奥農道,33.14329893,132.4647642,,38203,木浦松谷奥農道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.14329893,132.4647642,1407
木村隆通宅裏山,33.08021442,132.4739478,,38203,木村隆通宅裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.08021442,132.4739478,1408
籾入川上ハタミダ農道,33.16315365,132.4878749,,38203,籾入川上ハタミダ農道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.16315365,132.4878749,1409
野川集会所,33.21646,132.575732,,38203,野川集会所,愛媛県宇和島市野川1248-4,収容施設,-1,-1,0,0,0,0,0,1,1,,33.21646,132.575732,1410
矢ヶ浜集会所,33.201804,132.394384,,38203,矢ヶ浜集会所,愛媛県宇和島市蒋淵3359番地,収容施設,24,49,0,0,0,0,0,1,3,,33.201804,132.394384,1411
矢の浦集会所,33.18843573,132.4580991,,38203,矢の浦集会所,愛媛県宇和島市遊子4433番地（矢の浦）,収容施設,42,84,0,0,0,0,0,1,4,,33.18843573,132.4580991,1412
薬王寺境内,33.17451,132.500962,,38203,薬王寺境内,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.17451,132.500962,1413
薬師寺義久宅横農道,33.13257231,132.5120504,,38203,薬師寺義久宅横農道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.13257231,132.5120504,1414
薬師神正明さん宅奥の山,33.2041791,132.5635024,,38203,薬師神正明さん宅奥の山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.2041791,132.5635024,1415
薬師谷集会所駐車場,33.195109,132.562215,,38203,薬師谷集会所駐車場,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.195109,132.562215,1416
薬師谷団地内高台グランド,33.19710163,132.5526098,,38203,薬師谷団地内高台グランド,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.19710163,132.5526098,1417
薬師堂境内,33.20665116,132.4563387,,38203,薬師堂境内,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.20665116,132.4563387,1418
由良小学校,33.05678,132.429688,,38203,由良小学校,愛媛県宇和島市津島町成408,収容施設、一時避難場所,3910,7836,0,0,0,0,0,1,1,,33.05678,132.429688,1419
由良小学校須下分校,33.062075,132.416652,,38203,由良小学校須下分校,愛媛県宇和島市津島町須下181-7,収容施設、一時避難場所,3020,6050,0,0,0,0,0,1,1,,33.062075,132.416652,1420
由良小学校須下分校裏県道,33.06130312,132.4165748,,38203,由良小学校須下分校裏県道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.06130312,132.4165748,1421
由良小学校平井分校,33.056347,132.456443,,38203,由良小学校平井分校,愛媛県宇和島市津島町平井366,収容施設、一時避難場所,2330,4682,0,0,0,0,0,1,1,,33.056347,132.456443,1422
由良神社,33.06452342,132.4123096,,38203,由良神社,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.06452342,132.4123096,1423
遊子小学校,33.193935,132.454754,,38203,遊子小学校,愛媛県宇和島市遊子3624番地,一時避難場所,3769,3769,0,0,0,0,0,1,1,,33.193935,132.454754,1424
来応寺上墓地,33.2038135,132.5470219,,38203,来応寺上墓地,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.2038135,132.5470219,1425
嵐旧道,33.0787277,132.4894411,,38203,嵐旧道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.0787277,132.4894411,1426
嵐集会所前墓地裏山,33.07648918,132.4877496,,38203,嵐集会所前墓地裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.07648918,132.4877496,1427
立正寺境内,33.220151,132.571372,,38203,立正寺境内,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.220151,132.571372,1428
立正保育園裏山,33.21346165,132.5649966,,38203,立正保育園裏山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.21346165,132.5649966,1429
立目・牛川老人文化センター,33.266567,132.516247,,38203,立目・牛川老人文化センター,愛媛県宇和島市吉田町南君2098,一時避難場所,40,-1,0,0,0,0,0,1,3,,33.266567,132.516247,1430
竜華山等覚寺境内,33.21721357,132.5738682,,38203,竜華山等覚寺境内,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.21721357,132.5738682,1431
龍光院境内,33.22494545,132.5692689,,38203,龍光院境内,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.22494545,132.5692689,1432
龍集寺境内,33.19971686,132.3606243,,38203,龍集寺境内,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.19971686,132.3606243,1433
臨江寺墓地,33.12552961,132.52456,,38203,臨江寺墓地,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.12552961,132.52456,1434
鈴村誠一さん宅前の道路,33.23287881,132.5669946,,38203,鈴村誠一さん宅前の道路,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.23287881,132.5669946,1435
老人憩の家,33.18974277,132.4562476,,38203,老人憩の家,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.18974277,132.4562476,1436
和田の奥,33.24159163,132.5532294,,38203,和田の奥,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.24159163,132.5532294,1437
和霊公園,33.22837401,132.5656966,,38203,和霊公園,愛媛県宇和島市和霊公園,一時避難場所,11800,11800,0,0,0,0,0,1,1,,33.22837401,132.5656966,1438
和霊小学校グランド,33.23074,132.575658,,38203,和霊小学校グランド,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,1,,33.23074,132.575658,1439
和霊神社境内,33.2299,132.565303,,38203,和霊神社境内,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.2299,132.565303,1440
佛海寺境内,33.21278487,132.5699314,,38203,佛海寺境内,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,,33.21278487,132.5699314,1441
嶽山神社付近みかん山,33.14791016,132.475212,,38203,嶽山神社付近みかん山,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.14791016,132.475212,1442
濱田茂道さん宅裏の農道,33.22307037,132.5452654,,38203,濱田茂道さん宅裏の農道,愛媛県宇和島市,津波一時避難場所,-1,-1,0,1,0,0,0,0,3,宇和島市の回答より,33.22307037,132.5452654,1443
